recipe_urls,recipe_name,prep_time,cooking_time,total_time,recipe_servings,recipe_yield,r_ingrids,r_direction,r_nutrition_info
https://www.allrecipes.com/recipe/239824/grape-jelly-meatballs/,Grape Jelly Meatballs,5 mins,3 hrs,3 hrs 5 mins,24,24 servings,"['1 (32 ounce) jar grape jelly', '2 (12 ounce) bottles tomato-based chili sauce (such as Heinz®)', '1 pinch cayenne pepper (Optional)', '1 (6 pound) bag frozen cocktail-sized meatballs']","['1   Combine grape jelly, chili sauce, and cayenne pepper in a saucepan over medium-high heat; cook until warm, 5 to 10 minutes.', '2   Place meatballs in a slow cooker and top with grape jelly mixture.', '3   Cook on Low for 3 to 4 hours.']",['Per Serving:  340 calories; protein 19.1g; carbohydrates 32.4g; fat 14.6g; cholesterol 94.3mg; sodium 175.7mg.']
https://www.allrecipes.com/recipe/16427/slow-cooker-italian-beef-for-sandwiches/,Slow Cooker Italian Beef for Sandwiches,15 mins,12 hrs,12 hrs 15 mins,10,10 servings,"['3 cups water', '1 teaspoon salt', '1 teaspoon ground black pepper', '1 teaspoon dried oregano', '1 teaspoon dried basil', '1 teaspoon onion salt', '1 teaspoon dried parsley', '1 teaspoon garlic powder', '1 bay leaf', '1 (.7 ounce) package dry Italian-style salad dressing mix', '1 (5 pound) rump roast']","['1   Combine water with salt, ground black pepper, oregano, basil, onion salt, parsley, garlic powder, bay leaf, and salad dressing mix in a saucepan. Stir well, and bring to a boil.', '2   Place roast in slow cooker, and pour salad dressing mixture over the meat.', '3   Cover, and cook on Low for 10 to 12 hours, or on High for 4 to 5 hours. When done, remove bay leaf, and shred meat with a fork.']",['Per Serving:  318 calories; protein 39.4g; carbohydrates 1.6g; fat 15.8g; cholesterol 100.4mg; sodium 819.1mg.']
https://www.allrecipes.com/recipe/16066/awesome-slow-cooker-pot-roast/,Awesome Slow Cooker Pot Roast,10 mins,8 hrs,8 hrs 10 mins,12,12 servings,"['2 (10.75 ounce) cans condensed cream of mushroom soup', '1 (1 ounce) package dry onion soup mix', '1 ¼ cups water', '5 ½ pounds pot roast']","['1   In a slow cooker, mix cream of mushroom soup, dry onion soup mix and water. Place pot roast in slow cooker and coat with soup mixture.', '2   Cook on High setting for 3 to 4 hours, or on Low setting for 8 to 9 hours.']",['Per Serving:  426 calories; protein 45.6g; carbohydrates 4.9g; fat 23.7g; cholesterol 126.8mg; sodium 638.7mg.']
https://www.allrecipes.com/recipe/141678/slow-cooker-pulled-pork/,Slow Cooker Pulled Pork,10 mins,7 hrs,7 hrs 10 mins,8,8 servings,"['1 (2 pound) pork tenderloin', '1 (12 fluid ounce) can or bottle root beer', '1 (18 ounce) bottle your favorite barbecue sauce', '8 hamburger buns, split and lightly toasted']","['1   Place the pork tenderloin in a slow cooker; pour the root beer over the meat. Cover and cook on low until well cooked and the pork shreds easily, 6 to 7 hours. Note: the actual length of time may vary according to individual slow cooker. Drain well. Stir in barbecue sauce. Serve over hamburger buns.    Advertisement']",['Per Serving:  335 calories; protein 21.2g; carbohydrates 49.4g; fat 5g; cholesterol 49.1mg; sodium 990.1mg.']
https://www.allrecipes.com/recipe/16678/slow-cooker-taco-soup/,Slow Cooker Taco Soup,10 mins,8 hrs,8 hrs 10 mins,8,8 servings,"['1 pound ground beef', '1 onion, chopped', '1 (16 ounce) can chili beans, with liquid', '1 (15 ounce) can kidney beans with liquid', '1 (15 ounce) can whole kernel corn, with liquid', '1 (8 ounce) can tomato sauce', '2 cups water', '2 (14.5 ounce) cans peeled and diced tomatoes', '1 (4 ounce) can diced green chile peppers', '1 (1.25 ounce) package taco seasoning mix']","['1   In a medium skillet, cook the ground beef until browned over medium heat. Drain, and set aside.', '2   Place the ground beef, onion, chili beans, kidney beans, corn, tomato sauce, water, diced tomatoes, green chile peppers and taco seasoning mix in a slow cooker. Mix to blend, and cook on Low setting for 8 hours.']",['Per Serving:  362 calories; protein 18.2g; carbohydrates 37.8g; fat 16.3g; cholesterol 48.5mg; sodium 1356mg.']
https://www.allrecipes.com/recipe/255259/homemade-chili/,Homemade Chili,10 mins,4 hrs 13 mins,4 hrs 23 mins,12,12 servings,"['2 tablespoons olive oil', '1 large onion, chopped', '2 cloves garlic, minced, or more to taste', '2 pounds lean ground beef', '2 (16 ounce) cans kidney beans, rinsed and drained', '1 (28 ounce) can diced tomatoes', '1 (15 ounce) can tomato puree', '1 cup water', '1 (4 ounce) can chopped green chile peppers', '2 tablespoons mild chili powder', '2 teaspoons salt', '2 teaspoons ground cumin', '1 teaspoon ground black pepper']","['1   Heat oil in a large skillet over medium-low heat. Add onion and garlic; cook and stir until onion is translucent, about 5 minutes. Add ground beef; cook and stir until browned, 8 to 10 minutes.', '2   Transfer beef mixture to a 6-quart slow cooker. Stir in kidney beans, diced tomatoes, tomato puree, water, green chile peppers, chili powder, salt, cumin, and black pepper.', '3   Cook on Low until flavors combine, 4 to 6 hours.']",['Per Serving:  274 calories; protein 18.8g; carbohydrates 19.6g; fat 13.3g; cholesterol 45.7mg; sodium 959mg.']
https://www.allrecipes.com/recipe/278236/buffalo-chicken-wings-in-a-jar/,Buffalo Chicken Wings in a Jar,15 mins,2 hrs,2 hrs 35 mins,16,2 cups chicken spread,"['1 ½ pounds bone-in, skin-on chicken thighs', '1 teaspoon salt', '¼ cup unsalted butter', '¼ cup Louisiana-style hot sauce', '3 tablespoons water', '⅓ cup finely chopped celery', '1 pinch cayenne pepper, or to taste (Optional)']","['1   Heat a dry saucepan over high heat. Place thighs skin-side down in the hot pan and cook until skin is browned, seasoning generously with salt, about 5 minutes. Turn thighs over once skin no longer sticks to the pan. Add butter, Louisiana hot sauce, and water. Toss thighs around to stir the sauce until butter is melted.', '2   Reduce heat to low, cover, and simmer until meat can be easily pulled from the bone, about 1 1/2 hours. Remove from heat and break meat up into smaller pieces using tongs, stirring it into the sauce. Let mixture cool to room temperature, at least 20 minutes.', '3   Transfer meat to a mixing bowl, shredding it into smaller pieces. Discard bones, cartilage, and skin.', '4   Bring the sauce in the pan to a boil over medium-high heat. Let reduce until slightly thickened, about 2 minutes. Pour sauce into the bowl of chicken meat and mix thoroughly. Taste for seasoning; add salt, cayenne, and hot sauce as needed. Add celery and mix one last time.', '5   Pack chicken mixture into a pint-sized jar or crock, and top with a spoonful of hot sauce if desired, and seal jar. Refrigerate until ready to serve. Remove from fridge 30 minutes before service to allow spread to warm up a bit.', '6   Preheat the oven to 350 degrees F (175 degrees C) in the meantime. Arrange baguette slices on a baking sheet. Brush tops generously with butter.', '7   Bake in the preheated oven until edges start to turn golden brown, about 20 minutes.', '8   Meanwhile, smear butter and blue cheese together in a small bowl until combined.', '9   Remove toasted baguette slices and let cool slightly, leaving the oven on. Spread blue cheese spread on top, then continue baking crostini until golden brown and crispy, 10 to 12 minutes. Serve with the Buffalo chicken spread.']",['Per Serving:  224 calories; protein 10.7g; carbohydrates 12.2g; fat 14.7g; cholesterol 52.5mg; sodium 502mg.']
https://www.allrecipes.com/recipe/14811/creamy-dill-cucumber-toasties/,Creamy Dill Cucumber Toasties,15 mins,,15 mins,12,1 1/2 cups,"['1 (8 ounce) package cream cheese, softened', '1 (.7 ounce) package dry Italian-style salad dressing mix', '½ cup mayonnaise', '1 French baguette, cut into 1/2 inch thick circles', '1 cucumber, sliced', '2 teaspoons dried dill weed']","['1   In a medium bowl, mix together cream cheese, dressing mix and mayonnaise.', '2   Spread a thin layer of the cream cheese mixture on a slice of bread, and top with a slice of cucumber. Sprinkle with dill. Repeat with remaining ingredients.']",['Per Serving:  247 calories; protein 6.1g; carbohydrates 23.7g; fat 14.5g; cholesterol 24mg; sodium 619mg.']
https://www.allrecipes.com/recipe/223491/fully-loaded-deviled-eggs/,Fully Loaded Deviled Eggs,15 mins,10 mins,2 hrs 25 mins,24,24 deviled egg halves,"['12 eggs', '1 teaspoon vegetable oil', '1 small onion, chopped', '¼ cup sour cream', '2 tablespoons mayonnaise', '1 tablespoon ranch dressing, or to taste', '1 ½ teaspoons Dijon mustard', '½ teaspoon garlic powder', '½ pinch onion powder', '⅛ teaspoon lemon pepper seasoning', '1 tablespoon bacon bits, or to taste', '1 cup finely shredded sharp Cheddar cheese', '¼ teaspoon paprika, or as needed']","['1   Place eggs into a large pot and cover with lightly salted water. Bring to a boil and reduce heat to medium; boil eggs for 10 to 12 minutes. Drain the boiling water and fill pot with cold water. After 2 to 3 minutes, pour off water and replace with more cold water. Repeat until eggs are fully chilled, 10 to 15 minutes. Peel eggs.', '2   Heat vegetable oil in a small skillet over medium heat and cook and stir onion until translucent, about 5 minutes. Remove from heat and let cool.', '3   Slice eggs in half lengthwise and scoop yolks into a bowl; transfer egg white halves to a plate. Mash egg yolks with a fork; stir in sour cream, mayonnaise, ranch dressing, Dijon mustard, garlic powder, onion powder, and lemon pepper seasoning until yolk mixture is smooth. Stir in sauteed onions, bacon bits and Cheddar cheese.', '4   Generously fill egg halves with filling and sprinkle each deviled egg with paprika. Refrigerate until chilled before serving.']",['Per Serving:  76 calories; protein 4.6g; carbohydrates 0.8g; fat 6g; cholesterol 99.8mg; sodium 97.6mg.']
https://www.allrecipes.com/recipe/157940/outrageous-warm-chicken-nacho-dip/,Outrageous Warm Chicken Nacho Dip,20 mins,1 hr 15 mins,1 hr 35 mins,12,12 servings,"['1 (14 ounce) can diced tomatoes with green chile peppers (such as RO*TEL®), drained', '1 (1 pound) loaf processed cheese food (such as Velveeta®), cubed', '2 large cooked skinless, boneless chicken breast halves, shredded', '⅓ cup sour cream', '¼ cup diced green onion', '1 ½ tablespoons taco seasoning mix', '2 tablespoons minced jalapeno pepper, or to taste (Optional)', '1 cup black beans, rinsed and drained']","['1   Place the diced tomatoes, processed cheese, chicken meat, sour cream, green onion, taco seasoning, and jalapeno pepper into a slow cooker. Cook on High, stirring occasionally until the cheese has melted and the dip is hot, 1 to 2 hours. Stir in the black beans, and cook 15 more minutes to reheat.    Advertisement']",['Per Serving:  232 calories; protein 18.6g; carbohydrates 8.7g; fat 13.6g; cholesterol 60.2mg; sodium 790.4mg.']
https://www.allrecipes.com/recipe/284069/air-fried-bacon-wrapped-shrimp/,Air-Fried Bacon-Wrapped Shrimp,10 mins,7 mins,42 mins,4,4 servings,"['16 jumbo Shrimp, fresh, raw, jumbo (11-15)', '¾ teaspoon Cajun seasoning', '8 strips thin sliced bacon, cut in half', '16 toothpicks', ""2 tablespoons hot honey (such as Mike's Hot Honey®)""]","['1   Place shrimp on a plate and sprinkle both sides with Cajun seasoning. Wrap each shrimp with 1 narrow strip of bacon and fasten with a toothpick. Refrigerate for 25 to 30 minutes.', '2   Preheat the air fryer to 400 degrees F (200 degrees C).', '3   Air-fry shrimp for 3 minutes. Flip and continue cooking until bacon is lightly crispy, 4 to 5 minutes more. You may have to do 2 batches depending on the size of your air fryer.', '4   Remove shrimp to a plate and drizzle with hot honey. Serve immediately, being watchful of any toothpicks.']",['Per Serving:  241 calories; protein 29.8g; carbohydrates 9.1g; fat 8.9g; cholesterol 233.4mg; sodium 761.4mg.']
https://www.allrecipes.com/recipe/51147/super-nachos/,Super Nachos,30 mins,20 mins,50 mins,12,12 servings,"['1 pound ground beef', '1 (1.25 ounce) package taco seasoning mix', '¾ cup water', '1 (18 ounce) package restaurant-style tortilla chips', '1 cup shredded sharp Cheddar cheese, or more to taste', '1 (15.5 ounce) can refried beans', '1 cup salsa', '1 cup sour cream, or more to taste', '1 (10 ounce) can pitted black olives, drained and chopped', '4 green onions, diced', '1 (4 ounce) can sliced jalapeno peppers, drained']","['1   Cook and stir ground beef in a skillet over medium heat until meat is crumbly and no longer pink, 5 to 10 minutes. Drain excess grease. Stir in taco seasoning mix and water and simmer until beef mixture has thickened, 8 to 10 minutes.', '2   Set the oven rack about 6 inches from the heat source and preheat the broiler. Line a baking sheet with aluminum foil.', '3   Spread tortilla chips on the prepared baking sheet; top with Cheddar cheese and dot with refried beans and ground beef mixture.', '4   Broil in the preheated oven until cheese is melted, watching carefully to prevent burning, 3 to 5 minutes.', '5   Top nachos with salsa, sour cream, black olives, green onions, and jalapeno peppers.']",['Per Serving:  432 calories; protein 15.2g; carbohydrates 39.7g; fat 24.5g; cholesterol 44.2mg; sodium 1081.2mg.']
https://www.allrecipes.com/recipe/270712/air-fryer-coconut-shrimp/,Air Fryer Coconut Shrimp,30 mins,15 mins,45 mins,6,6 servings,"['½ cup all-purpose flour', '1 ½ teaspoons ground black pepper', '2 large eggs', '⅔ cup unsweetened flaked coconut', '⅓ cup panko bread crumbs', '12 ounces uncooked medium shrimp, peeled and deveined', 'cooking spray', '½ teaspoon kosher salt, divided', '¼ cup honey', '¼ cup lime juice', '1 serrano chile, thinly sliced', '2 teaspoons chopped fresh cilantro']","['1   Stir together flour and pepper in shallow dish. Lightly beat eggs in a second shallow dish. Stir together coconut and panko in a third shallow dish. Hold each shrimp by the tail, dredge in flour mixture, and shake off excess. Then dip floured shrimp in egg, and allow any excess to drip off. Finally, dredge in coconut mixture, pressing to adhere. Place on a plate. Coat shrimp well with cooking spray.', '2   Preheat air fryer to 400 degrees F (200 degrees C). Place 1/2 the shrimp in the air fryer and cook about 3 minutes. Turn shrimp over and continue cooking until golden, about 3 minutes more. Season with 1/4 teaspoon salt. Repeat with remaining shrimp.', '3   Meanwhile, whisk together honey, lime juice, and serrano chile in small bowl for the dip.', '4   Sprinkle fried shrimp with cilantro and serve with dip.']",['Per Serving:  236 calories; protein 13.8g; carbohydrates 27.6g; fat 9.1g; cholesterol 147.1mg; sodium 316.4mg.']
https://www.allrecipes.com/recipe/257030/chef-johns-hot-sloppy-joe-dip/,Chef John's Hot Sloppy Joe Dip,15 mins,1 hr 5 mins,1 hr 20 mins,12,12 servings,"['2 pounds extra lean ground beef', '2 green bell peppers, diced', '1 onion, diced', '4 cloves garlic, minced', '3 tablespoons all-purpose flour', '2 tablespoons brown sugar', '2 teaspoons kosher salt, or to taste', '1 teaspoon ground black pepper', 'cayenne pepper, to taste', '2 cups chicken broth', '1 cup ketchup', '1 tablespoon Dijon mustard', '1 teaspoon Worcestershire sauce', '1 cup shredded Cheddar cheese, divided']","['1   Place ground beef, bell pepper, onion, garlic, flour, brown sugar, salt, pepper, and cayenne pepper in a heavy pot.', '2   Place pot over medium-high heat. Break up and stir mixture as it heats. Cook and stir until most of the moisture has evaporated and mixture is crumbly and begins to brown, about 15 minutes. Stir in chicken broth, ketchup, mustard, and Worcestershire sauce. Mix well and bring mixture to a simmer. Reduce heat to medium. Cook, stirring occasionally, until mixture is thick, about 45 minutes.', ""3   Set oven rack about 6 inches from the heat source and preheat the oven's broiler."", '4   Transfer mixture to oven-proof sauce pan. Top with 1/2 of the shredded cheese. Poke cheese down into the dip with a fork, stirring lightly. Top with remaining cheese.', '5   Place pan under broiler; broil until cheese is browned, and mixture is hot and bubbly, about 5 minutes.']",['Per Serving:  230 calories; protein 19.2g; carbohydrates 11.6g; fat 11.7g; cholesterol 66.5mg; sodium 832.4mg.']
